,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas
4,0.88842,0.6085068493150685,44421,5155.0,5579.0,0.8053848245852597,50,0,23,0.684931506849315,551.0410958904109,0.3424657534246575,514.4639175257732,50,9,KF,rnr,1,100,5.0,5.0
5,0.86598,0.5094,43299,5855.0,6701.0,0.7752036523140274,50,0,35,0.5882352941176471,458.11764705882354,0.23529411764705882,453.54545454545456,50,9,KF,rnr,1,100,5.0,5.0
6,0.88272,0.6046027397260274,44136,5251.0,5864.0,0.7988271705489494,50,0,23,0.684931506849315,394.09589041095893,0.2054794520547945,386.5968992248062,50,9,KF,rnr,1,100,5.0,5.0
7,0.88622,0.607,44311,4534.0,5689.0,0.8125389665163018,50,0,23,0.684931506849315,541.0958904109589,0.3287671232876712,499.0,50,9,KF,rnr,1,100,5.0,5.0
8,0.8454200000000001,0.4915232558139535,42271,7372.0,7729.0,0.7367879801994004,50,0,36,0.5813953488372093,428.8953488372093,0.1511627906976744,372.13432835820896,50,9,KF,rnr,1,100,5.0,5.0
9,0.88581521875,0.5827731702302632,44292,4554.0,5708.0,0.8118928034607912,50,0,26,0.6578947368421053,391.6578947368421,0.19736842105263158,383.61538461538464,50,9,KF,rnr,1,100,5.0,5.0
0,0.91132,0.6328611111111111,45566,3546.0,4434.0,0.8509692600754492,50,0,22,0.6944444444444444,462.06944444444446,0.2361111111111111,461.962962962963,50,9,KF,rnr,1,100,5.0,10.0
1,0.856275359375,0.6116252566964285,42820,3978.0,7180.0,0.7932861536181407,50,0,20,0.7142857142857143,450.5,0.21428571428571427,433.7826086956522,50,9,KF,rnr,1,100,5.0,10.0
2,0.90898,0.6141756756756757,45449,2763.0,4551.0,0.8613801338058867,50,0,24,0.6756756756756757,430.8378378378378,0.2702702702702703,430.0344827586207,50,9,KF,rnr,1,100,5.0,10.0
3,0.877585328125,0.6452833295036765,43884,4506.0,6116.0,0.8051223718489707,50,0,18,0.7352941176470589,350.6764705882353,0.14705882352941177,408.8360655737705,50,9,KF,rnr,1,100,5.0,10.0
4,0.89456,0.6212222222222222,44728,4814.0,5272.0,0.8159959134527676,50,0,22,0.6944444444444444,551.2777777777778,0.3611111111111111,514.4639175257732,50,9,KF,rnr,1,100,5.0,10.0
5,0.87792,0.5225714285714286,43896,5298.0,6104.0,0.7938080943252921,50,0,34,0.5952380952380952,458.7738095238095,0.2261904761904762,457.7155963302752,50,9,KF,rnr,1,100,5.0,10.0
6,0.9176,0.6951515151515152,45880,3132.0,4120.0,0.8635097493036211,50,0,16,0.7575757575757576,401.8939393939394,0.22727272727272727,430.0344827586207,50,9,KF,rnr,1,100,5.0,10.0
7,0.9146,0.6351388888888889,45730,3071.0,4270.0,0.8616758681765936,50,0,22,0.6944444444444444,526.9027777777778,0.3472222222222222,504.050505050505,50,9,KF,rnr,1,100,5.0,10.0
8,0.85514,0.5214268292682926,42757,6565.0,7243.0,0.7558914523115,50,0,32,0.6097560975609756,382.0731707317073,0.13414634146341464,399.0,50,9,KF,rnr,1,100,5.0,10.0
9,0.9166552109375,0.6547537220982143,45834,3180.0,4166.0,0.8618653629183903,50,0,20,0.7142857142857143,447.3,0.2714285714285714,405.5040650406504,50,9,KF,rnr,1,100,5.0,10.0
0,0.8031,0.4056060606060606,40155,9329.0,9845.0,0.6768190935293027,50,0,49,0.5050505050505051,377.8686868686869,0.09090909090909091,389.625,50,9,KF,rnr,1,100,15.0,3.0
1,0.695748,0.2717765625,34788,13255.0,15212.0,0.5499644296893527,50,0,78,0.390625,310.40625,0.0546875,317.47133757961785,50,9,KF,rnr,1,100,15.0,3.0
2,0.77984,0.3070236220472441,38992,10106.0,11008.0,0.6487205936179417,50,0,77,0.3937007874015748,310.06299212598424,0.08661417322834646,317.47133757961785,50,9,KF,rnr,1,100,15.0,3.0
3,0.8128722187499999,0.38343029186320754,40647,8742.0,9353.0,0.6919580538626536,50,0,56,0.4716981132075472,328.7830188679245,0.10377358490566038,343.82758620689657,50,9,KF,rnr,1,100,15.0,3.0
4,0.81328,0.36967272727272726,40664,9238.0,9336.0,0.6864512643911003,50,0,60,0.45454545454545453,385.46363636363634,0.13636363636363635,366.6470588235294,50,9,KF,rnr,1,100,15.0,3.0
5,0.81776,0.3894095238095238,40888,8777.0,9112.0,0.6956462561886452,50,0,55,0.47619047619047616,384.3619047619048,0.12380952380952381,389.625,50,9,KF,rnr,1,100,15.0,3.0
6,0.80498,0.3797075471698113,40249,9147.0,9751.0,0.6804909801004277,50,0,56,0.4716981132075472,325.2641509433962,0.07547169811320754,286.35632183908046,50,9,KF,rnr,1,100,15.0,3.0
7,0.80914,0.4170824742268041,40457,8736.0,9543.0,0.6887939253609371,50,0,47,0.5154639175257731,427.5670103092784,0.12371134020618557,422.728813559322,50,9,KF,rnr,1,100,15.0,3.0
8,0.756,0.315,37800,12091.0,12200.0,0.6087838817219887,50,0,70,0.4166666666666667,361.6,0.1,341.4657534246575,50,9,KF,rnr,1,100,15.0,3.0
9,0.803447609375,0.3977463412747525,40173,8583.0,9827.0,0.685745011351416,50,0,51,0.49504950495049505,363.7029702970297,0.1485148514851485,334.5704697986577,50,9,KF,rnr,1,100,15.0,3.0
0,0.84204,0.45270967741935486,42102,7083.0,7898.0,0.737557591577177,50,0,43,0.5376344086021505,401.5376344086022,0.13978494623655913,408.8360655737705,50,9,KF,rnr,1,100,15.0,5.0
1,0.7973,0.4067857142857143,39865,8996.0,10135.0,0.6757237778832463,50,0,48,0.5102040816326531,400.5,0.14285714285714285,402.2258064516129,50,9,KF,rnr,1,100,15.0,5.0
2,0.81064,0.38237735849056603,40532,8554.0,9468.0,0.692215732486252,50,0,56,0.4716981132075472,361.688679245283,0.14150943396226415,372.13432835820896,50,9,KF,rnr,1,100,15.0,5.0
3,0.858483140625,0.48777451171875,42928,6347.0,7072.0,0.7618506752799616,50,0,38,0.5681818181818182,344.8863636363636,0.125,389.625,50,9,KF,rnr,1,100,15.0,5.0
4,0.861640765625,0.47342899210164835,43086,6792.0,6914.0,0.7586631919988731,50,0,41,0.5494505494505495,456.3076923076923,0.23076923076923078,449.45045045045043,50,9,KF,rnr,1,100,15.0,5.0
5,0.83384,0.42113131313131313,41692,7989.0,8308.0,0.7189639414371691,50,0,49,0.5050505050505051,418.8686868686869,0.18181818181818182,415.6666666666667,50,9,KF,rnr,1,100,15.0,5.0
6,0.85046,0.4724777777777778,42523,6907.0,7477.0,0.7472367195599838,50,0,40,0.5555555555555556,364.31111111111113,0.1111111111111111,339.13605442176873,50,9,KF,rnr,1,100,15.0,5.0
7,0.86574,0.5153214285714286,43287,6081.0,6713.0,0.7718656942636544,50,0,34,0.5952380952380952,500.39285714285717,0.2619047619047619,479.7692307692308,50,9,KF,rnr,1,100,15.0,5.0
8,0.8001,0.3960891089108911,40005,9856.0,9995.0,0.6683540497193264,50,0,51,0.49504950495049505,396.5742574257426,0.12871287128712872,372.13432835820896,50,9,KF,rnr,1,100,15.0,5.0
9,0.822687609375,0.4375997922207447,41135,8072.0,8865.0,0.7083448133351702,50,0,44,0.5319148936170213,403.77659574468083,0.19148936170212766,356.14285714285717,50,9,KF,rnr,1,100,15.0,5.0
0,0.87724,0.5552151898734177,43862,5334.0,6138.0,0.7926771966602812,50,0,29,0.6329113924050633,469.9493670886076,0.20253164556962025,457.7155963302752,50,9,KF,rnr,1,100,15.0,10.0
1,0.82014,0.4881785714285714,41007,7038.0,8993.0,0.7189417581261615,50,0,34,0.5952380952380952,454.4166666666667,0.21428571428571427,445.42857142857144,50,9,KF,rnr,1,100,15.0,10.0
2,0.85974,0.47763333333333335,42987,6111.0,7013.0,0.7661064675375595,50,0,40,0.5555555555555556,396.5777777777778,0.18888888888888888,405.5040650406504,50,9,KF,rnr,1,100,15.0,10.0
3,0.865583140625,0.5478374307753164,43283,5127.0,6717.0,0.7851506521305349,50,0,29,0.6329113924050633,367.8101265822785,0.17721518987341772,408.8360655737705,50,9,KF,rnr,1,100,15.0,10.0
4,0.8873,0.58375,44365,5541.0,5635.0,0.7987792801714049,50,0,26,0.6578947368421053,546.5394736842105,0.32894736842105265,530.9148936170212,50,9,KF,rnr,1,100,15.0,10.0
5,0.8468,0.48113636363636364,42340,6860.0,7660.0,0.7446359479423145,50,0,38,0.5681818181818182,497.2386363636364,0.25,499.0,50,9,KF,rnr,1,100,15.0,10.0
6,0.86778,0.5492278481012658,43389,5957.0,6611.0,0.7753989670639956,50,0,29,0.6329113924050633,384.43037974683546,0.17721518987341772,358.71223021582733,50,9,KF,rnr,1,100,15.0,10.0
7,0.88848,0.6085479452054795,44424,4944.0,5576.0,0.8085323238206173,50,0,23,0.684931506849315,575.972602739726,0.3835616438356164,536.6344086021505,50,9,KF,rnr,1,100,15.0,10.0
8,0.82942,0.4659662921348315,41471,8171.0,8529.0,0.7129153702016469,50,0,39,0.5617977528089888,418.2584269662921,0.1348314606741573,383.61538461538464,50,9,KF,rnr,1,100,15.0,10.0
9,0.86993521875,0.5505919106012658,43498,5348.0,6502.0,0.7859001228590012,50,0,29,0.6329113924050633,382.9746835443038,0.17721518987341772,374.9398496240602,50,9,KF,rnr,1,100,15.0,10.0
0,0.75432,0.29933333333333334,37716,12126.0,12284.0,0.6070888194958632,50,0,76,0.3968253968253968,315.94444444444446,0.031746031746031744,315.45569620253167,50,9,KF,rnr,1,100,30.0,3.0
1,0.619868,0.18670722891566266,30994,17964.0,19006.0,0.4560355482314166,50,0,116,0.30120481927710846,252.75903614457832,0.030120481927710843,251.5252525252525,50,9,KF,rnr,1,100,30.0,3.0
2,0.69844,0.20303488372093023,34922,14409.0,15078.0,0.5421913086680433,50,0,122,0.29069767441860467,234.27906976744185,0.029069767441860465,234.8490566037736,50,9,KF,rnr,1,100,30.0,3.0
3,0.7332215625,0.26186484375,36663,12648.0,13337.0,0.5852221938449751,50,0,90,0.35714285714285715,277.42857142857144,0.05,284.7142857142857,50,9,KF,rnr,1,100,30.0,3.0
4,0.7466999999999999,0.26478723404255317,37335,12595.0,12665.0,0.5964533908459142,50,0,91,0.3546099290780142,318.88652482269504,0.06382978723404255,293.11764705882354,50,9,KF,rnr,1,100,30.0,3.0
5,0.76006,0.2900992366412214,38003,11725.0,11997.0,0.6156824625354395,50,0,81,0.3816793893129771,334.23664122137404,0.0916030534351145,317.47133757961785,50,9,KF,rnr,1,100,30.0,3.0
6,0.73424,0.26602898550724635,36712,13133.0,13288.0,0.581502542252071,50,0,88,0.36231884057971014,283.95652173913044,0.043478260869565216,259.4166666666667,50,9,KF,rnr,1,100,30.0,3.0
7,0.76344,0.3181,38172,11626.0,11828.0,0.6194138837503651,50,0,70,0.4166666666666667,322.525,0.058333333333333334,317.47133757961785,50,9,KF,rnr,1,100,30.0,3.0
8,0.71252,0.24235374149659863,35626,14218.0,14374.0,0.5547665763493101,50,0,97,0.3401360544217687,299.4421768707483,0.06802721088435375,283.09090909090907,50,9,KF,rnr,1,100,30.0,3.0
9,0.740687609375,0.29627504375,37035,11995.0,12965.0,0.5973868860391968,50,0,75,0.4,303.856,0.072,288.01734104046244,50,9,KF,rnr,1,100,30.0,3.0
0,0.78819790625,0.37179146521226414,39412,10062.0,10588.0,0.656188605108055,50,0,56,0.4716981132075472,348.3207547169811,0.0660377358490566,363.963503649635,50,9,KF,rnr,1,100,30.0,5.0
1,0.6648879999999999,0.239168345323741,33245,14810.0,16755.0,0.5129609628143805,50,0,89,0.3597122302158273,291.1151079136691,0.03597122302158273,293.11764705882354,50,9,KF,rnr,1,100,30.0,5.0
2,0.75032,0.2641971830985915,37516,11597.0,12484.0,0.6090556358264201,50,0,92,0.352112676056338,284.4154929577465,0.06338028169014084,298.4011976047904,50,9,KF,rnr,1,100,30.0,5.0
3,0.79895221875,0.36988528645833335,39951,9425.0,10049.0,0.6722928060580564,50,0,58,0.46296296296296297,322.6574074074074,0.09259259259259259,343.82758620689657,50,9,KF,rnr,1,100,30.0,5.0
4,0.7881,0.3367948717948718,39405,10499.0,10595.0,0.651333079885618,50,0,67,0.42735042735042733,374.4957264957265,0.1111111111111111,356.14285714285717,50,9,KF,rnr,1,100,30.0,5.0
5,0.8071200000000001,0.3635675675675676,40356,9329.0,9644.0,0.6802069814087546,50,0,61,0.45045045045045046,371.3783783783784,0.10810810810810811,366.6470588235294,50,9,KF,rnr,1,100,30.0,5.0
6,0.78312,0.3527567567567568,39156,10306.0,10844.0,0.6492886279972142,50,0,61,0.45045045045045046,323.77477477477476,0.06306306306306306,278.3296089385475,50,9,KF,rnr,1,100,30.0,5.0
7,0.81964,0.41395959595959597,40982,8716.0,9018.0,0.6979698889570134,50,0,49,0.5050505050505051,418.26262626262627,0.1414141414141414,408.8360655737705,50,9,KF,rnr,1,100,30.0,5.0
8,0.74736,0.30135483870967744,37368,12537.0,12632.0,0.5975342597182468,50,0,74,0.4032258064516129,356.0403225806452,0.0967741935483871,336.8378378378378,50,9,KF,rnr,1,100,30.0,5.0
9,0.763907609375,0.3536609302662037,38196,10125.0,11804.0,0.6352765072765073,50,0,58,0.46296296296296297,346.287037037037,0.12037037037037036,315.45569620253167,50,9,KF,rnr,1,100,30.0,5.0
0,0.84204,0.45270967741935486,42102,7083.0,7898.0,0.737557591577177,50,0,43,0.5376344086021505,401.5376344086022,0.13978494623655913,408.8360655737705,50,9,KF,rnr,1,100,30.0,10.0
1,0.7973,0.4067857142857143,39865,8996.0,10135.0,0.6757237778832463,50,0,48,0.5102040816326531,400.5,0.14285714285714285,402.2258064516129,50,9,KF,rnr,1,100,30.0,10.0
2,0.81064,0.3860190476190476,40532,8554.0,9468.0,0.692215732486252,50,0,55,0.47619047619047616,365.14285714285717,0.14285714285714285,374.9398496240602,50,9,KF,rnr,1,100,30.0,10.0
3,0.8584631406250001,0.48228266327247193,42927,6347.0,7073.0,0.7618329281061991,50,0,39,0.5617977528089888,341.0,0.12359550561797752,374.9398496240602,50,9,KF,rnr,1,100,30.0,10.0
4,0.86188,0.4788222222222222,43094,6790.0,6906.0,0.7588307800669132,50,0,40,0.5555555555555556,461.3888888888889,0.24444444444444444,449.45045045045043,50,9,KF,rnr,1,100,30.0,10.0
5,0.83384,0.42113131313131313,41692,7989.0,8308.0,0.7189639414371691,50,0,49,0.5050505050505051,418.8686868686869,0.18181818181818182,415.6666666666667,50,9,KF,rnr,1,100,30.0,10.0
6,0.85048,0.4724888888888889,42524,6907.0,7476.0,0.747254292090604,50,0,40,0.5555555555555556,373.8,0.1111111111111111,336.8378378378378,50,9,KF,rnr,1,100,30.0,10.0
7,0.86574,0.5153214285714286,43287,6081.0,6713.0,0.7718656942636544,50,0,34,0.5952380952380952,500.39285714285717,0.2619047619047619,479.7692307692308,50,9,KF,rnr,1,100,30.0,10.0
8,0.8001,0.3960891089108911,40005,9856.0,9995.0,0.6683540497193264,50,0,51,0.49504950495049505,396.5742574257426,0.12871287128712872,372.13432835820896,50,9,KF,rnr,1,100,30.0,10.0
9,0.822687609375,0.4375997922207447,41135,8072.0,8865.0,0.7083448133351702,50,0,44,0.5319148936170213,403.77659574468083,0.19148936170212766,356.14285714285717,50,9,KF,rnr,1,100,30.0,10.0
0,0.80304,0.40152,40152,9332.0,9848.0,0.6767343086361491,50,0,50,0.5,374.08,0.09,386.5968992248062,50,9,KF,rnr,1,100,50.0,10.0
1,0.695748,0.2675953846153846,34788,13255.0,15212.0,0.5499644296893527,50,0,80,0.38461538461538464,305.6,0.05384615384615385,309.55900621118013,50,9,KF,rnr,1,100,50.0,10.0
2,0.77984,0.30226356589147285,38992,10106.0,11008.0,0.6487205936179417,50,0,79,0.3875968992248062,305.2403100775194,0.08527131782945736,313.4654088050315,50,9,KF,rnr,1,100,50.0,10.0
3,0.81253221875,0.38692010416666667,40630,8743.0,9370.0,0.6916568782663466,50,0,55,0.47619047619047616,322.5238095238095,0.09523809523809523,336.8378378378378,50,9,KF,rnr,1,100,50.0,10.0
4,0.81326,0.36966363636363636,40663,9238.0,9337.0,0.6864343833350215,50,0,60,0.45454545454545453,385.46363636363634,0.13636363636363635,363.963503649635,50,9,KF,rnr,1,100,50.0,10.0
5,0.81776,0.3894095238095238,40888,8777.0,9112.0,0.6956462561886452,50,0,55,0.47619047619047616,384.3619047619048,0.12380952380952381,389.625,50,9,KF,rnr,1,100,50.0,10.0
6,0.80498,0.3797075471698113,40249,9147.0,9751.0,0.6804909801004277,50,0,56,0.4716981132075472,325.2641509433962,0.07547169811320754,286.35632183908046,50,9,KF,rnr,1,100,50.0,10.0
7,0.80914,0.4170824742268041,40457,8736.0,9543.0,0.6887939253609371,50,0,47,0.5154639175257731,427.5670103092784,0.12371134020618557,422.728813559322,50,9,KF,rnr,1,100,50.0,10.0
8,0.756,0.315,37800,12091.0,12200.0,0.6087838817219887,50,0,70,0.4166666666666667,361.6,0.1,341.4657534246575,50,9,KF,rnr,1,100,50.0,10.0
9,0.803447609375,0.3977463412747525,40173,8583.0,9827.0,0.685745011351416,50,0,51,0.49504950495049505,363.7029702970297,0.1485148514851485,334.5704697986577,50,9,KF,rnr,1,100,50.0,10.0
0,0.69048,0.22130769230769232,34524,15048.0,15476.0,0.5307465256426024,50,0,106,0.32051282051282054,251.47435897435898,0.01282051282051282,252.80710659898477,50,9,KF,rnr,1,100,50.0,3.0
1,0.5583279999999999,0.1375192118226601,27917,21044.0,22083.0,0.3929536625190023,50,0,153,0.24630541871921183,209.73399014778326,0.009852216748768473,208.20502092050208,50,9,KF,rnr,1,100,50.0,3.0
2,0.6747799999999999,0.1629903381642512,33739,15725.0,16261.0,0.5133358691517688,50,0,157,0.24154589371980675,198.03381642512076,0.01932367149758454,202.2520325203252,50,9,KF,rnr,1,100,50.0,3.0
3,0.6863215625,0.199512082122093,34318,15341.0,15682.0,0.5252138779633002,50,0,122,0.29069767441860467,233.08139534883722,0.023255813953488372,240.54589371980677,50,9,KF,rnr,1,100,50.0,3.0
4,0.67852,0.20074556213017752,33926,16005.0,16074.0,0.513991364290584,50,0,119,0.2958579881656805,266.5266272189349,0.023668639053254437,252.80710659898477,50,9,KF,rnr,1,100,50.0,3.0
5,0.65384,0.18897109826589595,32692,17260.0,17308.0,0.48605411834671425,50,0,123,0.28901734104046245,262.67630057803467,0.028901734104046242,245.30541871921181,50,9,KF,rnr,1,100,50.0,3.0
6,0.6571199999999999,0.1766451612903226,32856,16991.0,17144.0,0.4904539415742413,50,0,136,0.26881720430107525,225.3279569892473,0.010752688172043012,193.55252918287937,50,9,KF,rnr,1,100,50.0,3.0
7,0.70088,0.23055263157894737,35044,14805.0,14956.0,0.5407607437697709,50,0,102,0.32894736842105265,265.42763157894734,0.039473684210526314,269.27027027027026,50,9,KF,rnr,1,100,50.0,3.0
8,0.6295200000000001,0.17294505494505494,31476,18366.0,18524.0,0.4604042945323699,50,0,132,0.27472527472527475,236.91758241758242,0.038461538461538464,223.2152466367713,50,9,KF,rnr,1,100,50.0,3.0
9,0.6666076249999999,0.2083148828125,33331,16102.0,16669.0,0.5042358778856918,50,0,110,0.3125,246.55625,0.025,241.71844660194174,50,9,KF,rnr,1,100,50.0,3.0
0,0.75432,0.29933333333333334,37716,12126.0,12284.0,0.6070888194958632,50,0,76,0.3968253968253968,315.94444444444446,0.031746031746031744,315.45569620253167,50,9,KF,rnr,1,100,50.0,5.0
1,0.619868,0.18558922155688623,30994,17964.0,19006.0,0.4560355482314166,50,0,117,0.2994011976047904,251.23952095808383,0.029940119760479042,250.25628140703517,50,9,KF,rnr,1,100,50.0,5.0
2,0.69838,0.20184393063583814,34919,14412.0,15081.0,0.5421194808420792,50,0,123,0.28901734104046245,232.91907514450867,0.028901734104046242,231.5581395348837,50,9,KF,rnr,1,100,50.0,5.0
3,0.7329415625,0.26176484375,36649,12648.0,13351.0,0.5849987230238795,50,0,90,0.35714285714285715,270.37857142857143,0.04285714285714286,281.4858757062147,50,9,KF,rnr,1,100,50.0,5.0
4,0.7466999999999999,0.26478723404255317,37335,12595.0,12665.0,0.5964533908459142,50,0,91,0.3546099290780142,318.88652482269504,0.06382978723404255,293.11764705882354,50,9,KF,rnr,1,100,50.0,5.0
5,0.76,0.2878787878787879,38000,11728.0,12000.0,0.6156039398652151,50,0,82,0.3787878787878788,331.6969696969697,0.09090909090909091,315.45569620253167,50,9,KF,rnr,1,100,50.0,5.0
6,0.73424,0.26602898550724635,36712,13133.0,13288.0,0.581502542252071,50,0,88,0.36231884057971014,283.95652173913044,0.043478260869565216,259.4166666666667,50,9,KF,rnr,1,100,50.0,5.0
7,0.76344,0.3181,38172,11626.0,11828.0,0.6194138837503651,50,0,70,0.4166666666666667,322.525,0.058333333333333334,317.47133757961785,50,9,KF,rnr,1,100,50.0,5.0
8,0.71252,0.244013698630137,35626,14218.0,14374.0,0.5547665763493101,50,0,96,0.3424657534246575,301.5,0.0684931506849315,284.7142857142857,50,9,KF,rnr,1,100,50.0,5.0
9,0.740687609375,0.29627504375,37035,11995.0,12965.0,0.5973868860391968,50,0,75,0.4,303.856,0.072,288.01734104046244,50,9,KF,rnr,1,100,50.0,5.0
0,0.34592,0.0032511278195488723,17296,32701.0,32704.0,0.20913894632471192,50,0,5270,0.009398496240601503,7.958082706766917,0.0,8.243852837862821,50,9,KF,rnr,1,60,5.0,5.0
1,0.29676,0.002612783940834654,14838,35065.0,35162.0,0.17443131722800212,50,0,5629,0.008804366966015144,7.331924634618771,0.0,7.628127696289905,50,9,KF,rnr,1,60,5.0,5.0
2,0.31867999999999996,0.0027284246575342464,15934,34049.0,34066.0,0.1895798879225214,50,0,5790,0.008561643835616438,7.007876712328767,0.0,7.438818565400844,50,9,KF,rnr,1,60,5.0,5.0
3,0.32026,0.002977500929713648,16013,33937.0,33987.0,0.1907740329056316,50,0,5328,0.009297136481963555,7.84938638899219,0.0,8.097525473071325,50,9,KF,rnr,1,60,5.0,5.0
4,0.33006,0.003078917910447761,16503,33474.0,33497.0,0.19770227855380118,50,0,5310,0.009328358208955223,7.83320895522388,0.0,8.169264624977076,50,9,KF,rnr,1,60,5.0,5.0
5,0.31276000000000004,0.0028201983769161405,15638,34206.0,34362.0,0.18571123197871886,50,0,5495,0.009017132551848512,7.753471596032462,0.0,7.88572951839346,50,9,KF,rnr,1,60,5.0,5.0
6,0.29986,0.0027284804367606916,14993,35005.0,35007.0,0.17637786012587495,50,0,5445,0.009099181073703366,7.779799818016379,0.0,7.938148015731141,50,9,KF,rnr,1,60,5.0,5.0
