,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,diff_con,method,data,lookBack,maxCost,sigP,sigMeas
0,0.9736980703125,0.9736980703125,48694,0.0,1306.0,0.97388,50,0,0,1.0,972.64,0.92,924.925925925926,50,9,KF,RW,1,60,50.0,10.0
1,0.968563212890625,0.968563212890625,48438,0.0,1562.0,0.96876,50,0,0,1.0,863.12,0.8,805.4516129032259,50,9,KF,RW,1,60,50.0,10.0
2,0.9494196484375,0.9494196484375,47488,0.0,2512.0,0.94976,50,0,0,1.0,781.78,0.74,542.4782608695652,50,9,KF,RW,1,60,50.0,10.0
3,0.94015221875,0.94015221875,47012,0.0,2988.0,0.94024,50,0,0,1.0,747.7,0.66,640.025641025641,50,9,KF,RW,1,60,50.0,10.0
4,0.955043921875,0.955043921875,47762,0.0,2238.0,0.95524,50,0,0,1.0,851.66,0.78,608.7560975609756,50,9,KF,RW,1,60,50.0,10.0
5,0.94013176953125,0.9216978132659314,47021,65.0,2979.0,0.9391990412463797,50,0,1,0.9803921568627451,788.3725490196078,0.6666666666666666,665.6666666666666,50,9,KF,RW,1,60,50.0,10.0
6,0.984195828125,0.984195828125,49212,0.0,788.0,0.98424,50,0,0,1.0,943.8,0.92,832.3333333333334,50,9,KF,RW,1,60,50.0,10.0
7,0.9890401044921875,0.9890401044921875,49454,0.0,546.0,0.98908,50,0,0,1.0,984.48,0.88,832.3333333333334,50,9,KF,RW,1,60,50.0,10.0
8,0.9078544374999999,0.9078544375,45425,0.0,4575.0,0.9085,50,0,0,1.0,784.06,0.7,461.962962962963,50,9,KF,RW,1,60,50.0,10.0
9,0.965498796875,0.965498796875,48280,0.0,1720.0,0.9656,50,0,0,1.0,865.62,0.76,624.0,50,9,KF,RW,1,60,50.0,10.0
0,0.9736980703125,0.9736980703125,48694,0.0,1306.0,0.97388,50,0,0,1.0,972.64,0.92,924.925925925926,50,9,KF,RW,1,60,5.0,10.0
1,0.97248548046875,0.97248548046875,48632,0.0,1368.0,0.97264,50,0,0,1.0,866.48,0.84,805.4516129032259,50,9,KF,RW,1,60,5.0,10.0
2,0.906420203125,0.906420203125,45352,0.0,4648.0,0.90704,50,0,0,1.0,697.7,0.62,377.7878787878788,50,9,KF,RW,1,60,5.0,10.0
3,0.9199485390625,0.9199485390625,46010,0.0,3990.0,0.9202,50,0,0,1.0,693.78,0.6,567.1818181818181,50,9,KF,RW,1,60,5.0,10.0
4,0.953984625,0.953984625,47710,0.0,2290.0,0.9542,50,0,0,1.0,757.6,0.68,530.9148936170212,50,9,KF,RW,1,60,5.0,10.0
5,0.9067040703125,0.888925559129902,45371,65.0,4629.0,0.9062418855487866,50,0,1,0.9803921568627451,709.7647058823529,0.5686274509803921,573.7126436781609,50,9,KF,RW,1,60,5.0,10.0
6,0.949914078125,0.949914078125,47502,0.0,2498.0,0.95004,50,0,0,1.0,896.52,0.78,693.4444444444445,50,9,KF,RW,1,60,5.0,10.0
7,0.98236010546875,0.98236010546875,49120,0.0,880.0,0.9824,50,0,0,1.0,979.36,0.84,832.3333333333334,50,9,KF,RW,1,60,5.0,10.0
8,0.868911734375,0.868911734375,43487,0.0,6513.0,0.86974,50,0,0,1.0,704.4,0.58,351.11267605633805,50,9,KF,RW,1,60,5.0,10.0
9,0.93201875,0.93201875,46612,0.0,3388.0,0.93224,50,0,0,1.0,832.16,0.7,542.4782608695652,50,9,KF,RW,1,60,5.0,10.0
0,0.9736980703125,0.9736980703125,48694,0.0,1306.0,0.97388,50,0,0,1.0,972.64,0.92,924.925925925926,50,9,KF,RW,1,60,15.0,3.0
1,0.968563212890625,0.968563212890625,48438,0.0,1562.0,0.96876,50,0,0,1.0,863.12,0.8,805.4516129032259,50,9,KF,RW,1,60,15.0,3.0
2,0.9494041328125,0.9494041328125,47488,0.0,2512.0,0.94976,50,0,0,1.0,781.78,0.74,567.1818181818181,50,9,KF,RW,1,60,15.0,3.0
3,0.92487878125,0.92487878125,46249,0.0,3751.0,0.92498,50,0,0,1.0,747.7,0.66,674.6756756756756,50,9,KF,RW,1,60,15.0,3.0
4,0.9593695390625,0.9593695390625,47980,0.0,2020.0,0.9596,50,0,0,1.0,851.66,0.78,624.0,50,9,KF,RW,1,60,15.0,3.0
5,0.9430220234375,0.9245313955269607,47167,65.0,2833.0,0.9421152501747728,50,0,1,0.9803921568627451,788.3725490196078,0.6666666666666666,683.931506849315,50,9,KF,RW,1,60,15.0,3.0
6,0.9968298149414062,0.9968298149414062,49846,0.0,154.0,0.99692,50,0,0,1.0,943.8,0.92,861.0689655172414,50,9,KF,RW,1,60,15.0,3.0
7,0.9874801044921875,0.9874801044921875,49376,0.0,624.0,0.98752,50,0,0,1.0,984.48,0.88,861.0689655172414,50,9,KF,RW,1,60,15.0,3.0
8,0.9078544374999999,0.9078544375,45425,0.0,4575.0,0.9085,50,0,0,1.0,784.06,0.7,461.962962962963,50,9,KF,RW,1,60,15.0,3.0
9,0.965498796875,0.965498796875,48280,0.0,1720.0,0.9656,50,0,0,1.0,865.62,0.76,624.0,50,9,KF,RW,1,60,15.0,3.0
0,0.7340368749999999,0.3110325741525424,36710,12419.0,13290.0,0.5881222063794678,50,0,68,0.423728813559322,411.5593220338983,0.0847457627118644,408.8360655737705,50,9,KF,RW,1,30,15.0,10.0
1,0.7434593125,0.35402824404761907,37183,11509.0,12817.0,0.6045131606756735,50,0,55,0.47619047619047616,423.8,0.13333333333333333,419.16806722689074,50,9,KF,RW,1,30,15.0,10.0
2,0.6927985,0.3038589912280702,34667,12794.0,15333.0,0.5520750390164666,50,0,64,0.43859649122807015,365.1929824561403,0.07894736842105263,283.09090909090907,50,9,KF,RW,1,30,15.0,10.0
3,0.6961778125,0.3000766433189655,34815,12330.0,15185.0,0.5585592812449863,50,0,66,0.43103448275862066,318.7155172413793,0.02586206896551724,319.5128205128205,50,9,KF,RW,1,30,15.0,10.0
4,0.75179346875,0.35130535922897194,37596,11769.0,12404.0,0.6086548268548948,50,0,57,0.4672897196261682,412.25233644859816,0.12149532710280374,343.82758620689657,50,9,KF,RW,1,30,15.0,10.0
5,0.6527866875,0.2994434346330275,32652,12972.0,17348.0,0.5185161659150098,50,0,59,0.45871559633027525,349.9633027522936,0.05504587155963303,336.8378378378378,50,9,KF,RW,1,30,15.0,10.0
6,0.6999153124999999,0.31246219308035716,35002,13328.0,14998.0,0.5527097018696311,50,0,62,0.44642857142857145,418.0267857142857,0.09821428571428571,395.8253968253968,50,9,KF,RW,1,30,15.0,10.0
7,0.78016,0.3750769230769231,39008,10950.0,10992.0,0.64,50,0,54,0.4807692307692308,472.78846153846155,0.14423076923076922,437.5964912280702,50,9,KF,RW,1,30,15.0,10.0
8,0.686379375,0.2813030225409836,34341,13731.0,15659.0,0.5388429492711553,50,0,72,0.4098360655737705,340.2295081967213,0.040983606557377046,262.1578947368421,50,9,KF,RW,1,30,15.0,10.0
9,0.7007053125,0.2944139968487395,35038,13671.0,14962.0,0.5502976237219456,50,0,69,0.42016806722689076,370.218487394958,0.07563025210084033,327.94736842105266,50,9,KF,RW,1,30,15.0,10.0
0,0.9825623828125,0.9825623828125,49130,0.0,870.0,0.9826,50,0,0,1.0,981.56,0.96,960.5384615384615,50,9,KF,RW,1,60,30.0,3.0
1,0.968563212890625,0.968563212890625,48438,0.0,1562.0,0.96876,50,0,0,1.0,863.12,0.8,805.4516129032259,50,9,KF,RW,1,60,30.0,3.0
2,0.9494041328125,0.9494041328125,47488,0.0,2512.0,0.94976,50,0,0,1.0,781.78,0.74,567.1818181818181,50,9,KF,RW,1,60,30.0,3.0
3,0.9281301640625,0.9281301640625,46410,0.0,3590.0,0.9282,50,0,0,1.0,773.72,0.68,713.2857142857143,50,9,KF,RW,1,60,30.0,3.0
4,0.9593695390625,0.9593695390625,47980,0.0,2020.0,0.9596,50,0,0,1.0,851.66,0.78,624.0,50,9,KF,RW,1,60,30.0,3.0
5,0.943138484375,0.943138484375,47174,0.0,2826.0,0.94348,50,0,0,1.0,765.36,0.66,674.6756756756756,50,9,KF,RW,1,60,30.0,3.0
6,0.98142981640625,0.98142981640625,49076,0.0,924.0,0.98152,50,0,0,1.0,943.8,0.92,891.8571428571429,50,9,KF,RW,1,60,30.0,3.0
7,0.98236010546875,0.98236010546875,49120,0.0,880.0,0.9824,50,0,0,1.0,979.36,0.84,832.3333333333334,50,9,KF,RW,1,60,30.0,3.0
8,0.915950265625,0.915950265625,45819,0.0,4181.0,0.91638,50,0,0,1.0,784.06,0.7,470.6981132075472,50,9,KF,RW,1,60,30.0,3.0
9,0.97341196484375,0.97341196484375,48674,0.0,1326.0,0.97348,50,0,0,1.0,866.04,0.76,640.025641025641,50,9,KF,RW,1,60,30.0,3.0
0,0.06372,0.0008245341614906833,3186,46814.0,46814.0,0.032908463651951166,50,0,3814,0.012939958592132506,11.930900621118013,0.0,11.926577042399172,50,7,KF,RW,1,10,15.0,5.0
1,0.06391999999999998,0.0008148903620601734,3196,46804.0,46804.0,0.033015164662617245,50,0,3872,0.012748597654258032,11.669811320754716,0.0,11.655024044545685,50,7,KF,RW,1,10,15.0,5.0
2,0.06569999999999998,0.0008410138248847927,3285,46710.0,46715.0,0.03396753179609141,50,0,3856,0.012800819252432157,11.780081925243216,0.0,11.787723785166241,50,7,KF,RW,1,10,15.0,5.0
3,0.06398000000000004,0.0007914398812469075,3199,46801.0,46801.0,0.03304717926467702,50,0,3992,0.012370113805047007,11.351311232063335,0.0,11.351778656126482,50,7,KF,RW,1,10,15.0,5.0
4,0.062039999999999984,0.0007962012320328543,3102,46898.0,46898.0,0.03201304464488431,50,0,3846,0.012833675564681724,11.820071868583161,0.0,11.810658467845247,50,7,KF,RW,1,10,15.0,5.0
5,0.06316656249999997,0.0007911643599699398,3160,46817.0,46840.0,0.03263889606164207,50,0,3942,0.012525050100200401,11.470691382765532,0.0,11.465719272001994,50,7,KF,RW,1,10,15.0,5.0
6,0.06075287500000004,0.0007647642875125881,3040,46948.0,46960.0,0.03135701613235962,50,0,3922,0.012588116817724069,11.501007049345418,0.0,11.506253126563282,50,7,KF,RW,1,10,15.0,5.0
7,0.06422000000000005,0.0008357626236335243,3211,46789.0,46789.0,0.03317525751893294,50,0,3792,0.013014055179593961,11.969807391983341,0.0,11.929919834497026,50,7,KF,RW,1,10,15.0,5.0
8,0.06506,0.0008442771866078381,3253,46745.0,46747.0,0.033624476717143005,50,0,3803,0.012976901116013496,11.947054243446665,0.0,11.936610608020699,50,7,KF,RW,1,10,15.0,5.0
9,0.06469999999999998,0.0008229458153141694,3235,46765.0,46765.0,0.03343150932671937,50,0,3881,0.01271940981938438,11.695751717120325,0.0,11.67427122940431,50,7,KF,RW,1,10,15.0,5.0
0,0.06344000000000005,0.0008312368972746331,3172,46828.0,46828.0,0.03275911926302309,50,0,3766,0.01310272536687631,12.093553459119496,0.0,12.089005235602095,50,7,KF,RW,1,10,15.0,3.0
1,0.06552000000000002,0.0008389244558258643,3276,46724.0,46724.0,0.03386956701542533,50,0,3855,0.012804097311139564,11.727272727272727,0.0,11.71617497456765,50,7,KF,RW,1,10,15.0,3.0
2,0.06721999999999995,0.0008666838576585869,3361,46634.0,46639.0,0.034780719001593643,50,0,3828,0.012893243940175348,11.872356884992264,0.0,11.87995878413189,50,7,KF,RW,1,10,15.0,3.0
3,0.06455999999999995,0.000802386278896346,3228,46772.0,46772.0,0.0333567560864713,50,0,3973,0.012428535918468804,11.409644543872732,0.0,11.410027302060065,50,7,KF,RW,1,10,15.0,3.0
4,0.06172,0.0007972100232498063,3086,46914.0,46914.0,0.03184266463049714,50,0,3821,0.012916559028674762,11.902867476104365,0.0,11.893243940175347,50,7,KF,RW,1,10,15.0,3.0
5,0.06380656250000005,0.0008032044624874119,3192,46785.0,46808.0,0.032980317197912896,50,0,3922,0.012588116817724069,11.533484390735145,0.0,11.528188423953896,50,7,KF,RW,1,10,15.0,3.0
6,0.060272875000000004,0.0007623687705540096,3016,46972.0,46984.0,0.03110176133316834,50,0,3903,0.01264862130027827,11.561092840880344,0.0,11.565971349585324,50,7,KF,RW,1,10,15.0,3.0
7,0.06469999999999998,0.0008468586387434555,3235,46765.0,46765.0,0.03343150932671937,50,0,3770,0.013089005235602094,12.069895287958115,0.0,12.024225058609012,50,7,KF,RW,1,10,15.0,3.0
8,0.06601999999999997,0.0008654955427372837,3301,46697.0,46699.0,0.034137563730001964,50,0,3764,0.013109596224436287,12.076560041950708,0.0,12.068478829064297,50,7,KF,RW,1,10,15.0,3.0
9,0.06588000000000005,0.0008452655889145496,3294,46706.0,46706.0,0.03406200235766137,50,0,3847,0.012830382345393894,11.80651783423146,0.0,11.784454103809768,50,7,KF,RW,1,10,15.0,3.0
0,0.06428,0.0008466807165437302,3214,46786.0,46786.0,0.033207282044923854,50,0,3746,0.013171759747102213,12.162539515279242,0.0,12.157894736842104,50,7,KF,RW,1,10,30.0,3.0
1,0.06535999999999997,0.0008398869185299409,3268,46732.0,46732.0,0.03378406318488194,50,0,3841,0.012850167052171678,11.778977126702648,0.0,11.761613067891782,50,7,KF,RW,1,10,30.0,3.0
2,0.06872,0.000889694458829622,3436,46559.0,46564.0,0.03558446131380814,50,0,3812,0.01294665976178146,11.925686172967374,0.0,11.933264355923436,50,7,KF,RW,1,10,30.0,3.0
3,0.06467999999999996,0.000808095952023988,3234,46766.0,46766.0,0.033420829630242024,50,0,3952,0.01249375312343828,11.474762618690654,0.0,11.4750499001996,50,7,KF,RW,1,10,30.0,3.0
4,0.06244000000000005,0.0008096473029045643,3122,46878.0,46878.0,0.03222609880468218,50,0,3806,0.012966804979253113,11.953060165975105,0.0,11.943308309603935,50,7,KF,RW,1,10,30.0,3.0
5,0.06488656250000002,0.0008248990910246631,3246,46731.0,46754.0,0.03355697759766776,50,0,3883,0.012712941774726672,11.658021866259853,0.0,11.64862130027827,50,7,KF,RW,1,10,30.0,3.0
6,0.060771624999999996,0.000770822234906139,3040,46929.0,46960.0,0.03136316272735714,50,0,3892,0.012683916793505834,11.592338914256722,0.0,11.591286829513976,50,7,KF,RW,1,10,30.0,3.0
7,0.06411999999999995,0.0008399266439612261,3206,46794.0,46794.0,0.03312188772031324,50,0,3767,0.013099292638197537,12.08016767094577,0.0,12.034410844629823,50,7,KF,RW,1,10,30.0,3.0
8,0.06610000000000005,0.0008729529846804014,3305,46693.0,46695.0,0.034180343975261915,50,0,3736,0.013206550449022716,12.175118858954042,0.0,12.164823591363875,50,7,KF,RW,1,10,30.0,3.0
9,0.06679999999999997,0.0008583911590850682,3340,46660.0,46660.0,0.034554107179805504,50,0,3841,0.012850167052171678,11.82626574145464,0.0,11.79754287176862,50,7,KF,RW,1,10,30.0,3.0
0,0.9736980703125,0.9736980703125,48694,0.0,1306.0,0.97388,50,0,0,1.0,972.64,0.92,924.925925925926,50,9,KF,RW,1,60,15.0,10.0
1,0.980245478515625,0.980245478515625,49020,0.0,980.0,0.9804,50,0,0,1.0,870.36,0.84,832.3333333333334,50,9,KF,RW,1,60,15.0,10.0
2,0.9316717890625,0.9316717890625,46606,0.0,3394.0,0.93212,50,0,0,1.0,772.72,0.72,489.19607843137254,50,9,KF,RW,1,60,15.0,10.0
3,0.9160701640625,0.9160701640625,45809,0.0,4191.0,0.91618,50,0,0,1.0,718.82,0.64,608.7560975609756,50,9,KF,RW,1,60,15.0,10.0
4,0.9709005546875,0.9709005546875,48556,0.0,1444.0,0.97112,50,0,0,1.0,807.06,0.74,580.3953488372093,50,9,KF,RW,1,60,15.0,10.0
5,0.9098430468750001,0.8920029871323529,45514,65.0,4486.0,0.9090981723759113,50,0,1,0.9803921568627451,743.5882352941177,0.6274509803921569,616.283950617284,50,9,KF,RW,1,60,15.0,10.0
6,0.977755828125,0.977755828125,48890,0.0,1110.0,0.9778,50,0,0,1.0,937.32,0.88,805.4516129032259,50,9,KF,RW,1,60,15.0,10.0
7,0.9890401044921875,0.9890401044921875,49454,0.0,546.0,0.98908,50,0,0,1.0,984.48,0.88,832.3333333333334,50,9,KF,RW,1,60,15.0,10.0
8,0.90612515625,0.90612515625,45339,0.0,4661.0,0.90678,50,0,0,1.0,732.88,0.64,430.0344827586207,50,9,KF,RW,1,60,15.0,10.0
9,0.94769880078125,0.94769880078125,47390,0.0,2610.0,0.9478,50,0,0,1.0,856.72,0.74,608.7560975609756,50,9,KF,RW,1,60,15.0,10.0
0,0.06423999999999996,0.0008483888008452192,3212,46788.0,46788.0,0.03318593214034798,50,0,3736,0.013206550449022716,12.196249339672477,0.0,12.189132155104193,50,7,KF,RW,1,10,50.0,3.0
1,0.06657999999999997,0.0008568854568854569,3329,46671.0,46671.0,0.03443638733436087,50,0,3835,0.01287001287001287,11.803088803088803,0.0,11.784454103809768,50,7,KF,RW,1,10,50.0,3.0
2,0.06681999999999999,0.0008653198653198653,3341,46654.0,46659.0,0.03456659838185693,50,0,3811,0.01295001295001295,11.92903392903393,0.0,11.936610608020699,50,7,KF,RW,1,10,50.0,3.0
3,0.06535999999999997,0.0008182273410115172,3268,46732.0,46732.0,0.03378406318488194,50,0,3944,0.012518778167250876,11.499749624436655,0.0,11.5,50,7,KF,RW,1,10,50.0,3.0
4,0.06264000000000003,0.0008099301784328937,3132,46868.0,46868.0,0.0323326588759962,50,0,3817,0.012929919834497027,11.916214119472459,0.0,11.906556530717605,50,7,KF,RW,1,10,50.0,3.0
5,0.06506656249999998,0.0008301424151569278,3255,46722.0,46745.0,0.033653150265709975,50,0,3869,0.012758356723653993,11.70502679254912,0.0,11.696800406297614,50,7,KF,RW,1,10,50.0,3.0
6,0.06045162500000001,0.000765598087639311,3024,46945.0,46976.0,0.031192944453040383,50,0,3898,0.012664640324214792,11.579787234042554,0.0,11.58811681772407,50,7,KF,RW,1,10,50.0,3.0
7,0.06616,0.0008698396003155404,3308,46692.0,46692.0,0.03421172382410127,50,0,3753,0.013147515119642388,12.123849592427032,0.0,12.07531380753138,50,7,KF,RW,1,10,50.0,3.0
8,0.06616,0.0008774535809018567,3308,46690.0,46692.0,0.034212431482056056,50,0,3720,0.013262599469496022,12.23103448275862,0.0,12.220518244315176,50,7,KF,RW,1,10,50.0,3.0
9,0.06681999999999999,0.0008597529593412249,3341,46659.0,46659.0,0.03456481031254203,50,0,3836,0.012866700977869275,11.837364899639732,0.0,11.807377049180328,50,7,KF,RW,1,10,50.0,3.0
0,0.9825623828125,0.9825623828125,49130,0.0,870.0,0.9826,50,0,0,1.0,981.56,0.96,960.5384615384615,50,9,KF,RW,1,60,30.0,5.0
1,0.968563212890625,0.968563212890625,48438,0.0,1562.0,0.96876,50,0,0,1.0,863.12,0.8,805.4516129032259,50,9,KF,RW,1,60,30.0,5.0
2,0.9494196484375,0.9494196484375,47488,0.0,2512.0,0.94976,50,0,0,1.0,781.78,0.74,542.4782608695652,50,9,KF,RW,1,60,30.0,5.0
3,0.9280211875,0.9280211875,46405,0.0,3595.0,0.9281,50,0,0,1.0,747.7,0.66,693.4444444444445,50,9,KF,RW,1,60,30.0,5.0
4,0.9593695390625,0.9593695390625,47980,0.0,2020.0,0.9596,50,0,0,1.0,851.66,0.78,624.0,50,9,KF,RW,1,60,30.0,5.0
5,0.94013176953125,0.9216978132659314,47021,65.0,2979.0,0.9391990412463797,50,0,1,0.9803921568627451,788.3725490196078,0.6666666666666666,665.6666666666666,50,9,KF,RW,1,60,30.0,5.0
6,0.984195828125,0.984195828125,49212,0.0,788.0,0.98424,50,0,0,1.0,943.8,0.92,832.3333333333334,50,9,KF,RW,1,60,30.0,5.0
7,0.9874801044921875,0.9874801044921875,49376,0.0,624.0,0.98752,50,0,0,1.0,984.48,0.88,861.0689655172414,50,9,KF,RW,1,60,30.0,5.0
8,0.915950265625,0.915950265625,45819,0.0,4181.0,0.91638,50,0,0,1.0,784.06,0.7,470.6981132075472,50,9,KF,RW,1,60,30.0,5.0
9,0.965498796875,0.965498796875,48280,0.0,1720.0,0.9656,50,0,0,1.0,865.62,0.76,624.0,50,9,KF,RW,1,60,30.0,5.0
0,0.9825623828125,0.9825623828125,49130,0.0,870.0,0.9826,50,0,0,1.0,981.56,0.96,960.5384615384615,50,9,KF,RW,1,60,50.0,3.0
1,0.968563212890625,0.968563212890625,48438,0.0,1562.0,0.96876,50,0,0,1.0,863.12,0.8,805.4516129032259,50,9,KF,RW,1,60,50.0,3.0
2,0.9305132421875,0.9305132421875,46546,0.0,3454.0,0.93092,50,0,0,1.0,781.9,0.74,594.2380952380952,50,9,KF,RW,1,60,50.0,3.0
3,0.9281301640625,0.9281301640625,46410,0.0,3590.0,0.9282,50,0,0,1.0,773.72,0.68,713.2857142857143,50,9,KF,RW,1,60,50.0,3.0
4,0.9593695390625,0.9593695390625,47980,0.0,2020.0,0.9596,50,0,0,1.0,851.66,0.78,624.0,50,9,KF,RW,1,60,50.0,3.0
5,0.943138484375,0.943138484375,47174,0.0,2826.0,0.94348,50,0,0,1.0,765.36,0.66,674.6756756756756,50,9,KF,RW,1,60,50.0,3.0
6,0.9966014270019531,0.9966014270019531,49834,0.0,166.0,0.99668,50,0,0,1.0,962.44,0.96,960.5384615384615,50,9,KF,RW,1,60,50.0,3.0
7,0.98236010546875,0.98236010546875,49120,0.0,880.0,0.9824,50,0,0,1.0,979.36,0.84,832.3333333333334,50,9,KF,RW,1,60,50.0,3.0
8,0.9063247265625,0.9063247265625,45334,0.0,4666.0,0.90668,50,0,0,1.0,784.14,0.7,479.7692307692308,50,9,KF,RW,1,60,50.0,3.0
9,0.97341196484375,0.97341196484375,48674,0.0,1326.0,0.97348,50,0,0,1.0,866.04,0.76,640.025641025641,50,9,KF,RW,1,60,50.0,3.0
0,0.06222000000000005,0.0007907981698017286,3111,46889.0,46889.0,0.03210890813198609,50,0,3884,0.012709710218607015,11.70081342145399,0.0,11.696800406297614,50,7,KF,RW,1,10,5.0,3.0
1,0.061880000000000046,0.0007766064257028112,3094,46906.0,46906.0,0.03192784760489546,50,0,3934,0.012550200803212851,11.482178714859439,0.0,11.468827930174564,50,7,KF,RW,1,10,5.0,3.0
2,0.06428,0.0008134649455833966,3214,46781.0,46786.0,0.03320899763383309,50,0,3901,0.012655024044545684,11.63452290559352,0.0,11.642225031605562,50,7,KF,RW,1,10,5.0,3.0
3,0.06366000000000005,0.0007752070141256698,3183,46817.0,46817.0,0.03287645764690086,50,0,4056,0.012177301509985387,11.162201656113005,0.0,11.15953307392996,50,7,KF,RW,1,10,5.0,3.0
4,0.06232000000000004,0.0007876643073811931,3116,46884.0,46884.0,0.032162173320672144,50,0,3906,0.012639029322548028,11.618806875631952,0.0,11.607160867372668,50,7,KF,RW,1,10,5.0,3.0
5,0.06272656249999997,0.0007763188428217822,3138,46839.0,46862.0,0.03240429992048658,50,0,3990,0.012376237623762377,11.322524752475248,0.0,11.318305001231831,50,7,KF,RW,1,10,5.0,3.0
6,0.060212875000000055,0.0007481719060636183,3013,46984.0,46987.0,0.031066980120432235,50,0,3974,0.01242544731610338,11.347415506958251,0.0,11.345679012345679,50,7,KF,RW,1,10,5.0,3.0
7,0.06259999999999999,0.0008046272493573265,3130,46870.0,46870.0,0.03231134510168267,50,0,3840,0.012853470437017995,11.811311053984577,0.0,11.777919754663941,50,7,KF,RW,1,10,5.0,3.0
8,0.06398000000000004,0.0008196259287727389,3199,46799.0,46801.0,0.03304786206469075,50,0,3853,0.012810658467845248,11.781193953369204,0.0,11.77139208173691,50,7,KF,RW,1,10,5.0,3.0
9,0.06362000000000001,0.0008004529441368898,3181,46819.0,46819.0,0.03285512141211952,50,0,3924,0.012581781580271767,11.5556114745848,0.0,11.547051442910917,50,7,KF,RW,1,10,5.0,3.0
0,0.06345999999999996,0.0008323714585519413,3173,46827.0,46827.0,0.03276978528716164,50,0,3762,0.013116474291710388,12.10729275970619,0.0,12.10272536687631,50,7,KF,RW,1,10,30.0,5.0
1,0.06566000000000005,0.000842659137577002,3283,46717.0,46717.0,0.03394439447046538,50,0,3846,0.012833675564681724,11.763603696098563,0.0,11.7420998980632,50,7,KF,RW,1,10,30.0,5.0
2,0.06776000000000004,0.0008745482705214249,3388,46607.0,46612.0,0.035069922469386276,50,0,3824,0.012906556530717605,11.885647909137843,0.0,11.893243940175347,50,7,KF,RW,1,10,30.0,5.0
3,0.06457999999999997,0.0008036336485813838,3229,46771.0,46771.0,0.03336743445867047,50,0,3968,0.012444001991040319,11.425087108013937,0.0,11.42544731610338,50,7,KF,RW,1,10,30.0,5.0
4,0.06122000000000005,0.0007909560723514212,3061,46939.0,46939.0,0.03157655845428568,50,0,3820,0.012919896640826873,11.906201550387596,0.0,11.896569512509672,50,7,KF,RW,1,10,30.0,5.0
5,0.06410656250000002,0.0008092219452158545,3207,46770.0,46793.0,0.03314043608556371,50,0,3911,0.012623074981065387,11.568290835647563,0.0,11.56281407035176,50,7,KF,RW,1,10,30.0,5.0
6,0.06054000000000004,0.0007667173252279636,3027,46964.0,46973.0,0.031217771544078215,50,0,3898,0.012664640324214792,11.577001013171225,0.0,11.575452716297788,50,7,KF,RW,1,10,30.0,5.0
7,0.06359999999999999,0.0008320251177394034,3180,46820.0,46820.0,0.032844453625284036,50,0,3772,0.013082155939298797,12.06305599162742,0.0,12.017443374121322,50,7,KF,RW,1,10,30.0,5.0
8,0.06618000000000002,0.0008705603788476717,3309,46689.0,46691.0,0.034223127760138174,50,0,3751,0.013154433043935806,12.121283872665089,0.0,12.113034356150013,50,7,KF,RW,1,10,30.0,5.0
9,0.06589999999999996,0.0008455221965614576,3295,46705.0,46705.0,0.03407269531048033,50,0,3847,0.012830382345393894,11.807287657172184,0.0,11.784454103809768,50,7,KF,RW,1,10,30.0,5.0
0,0.06372,0.0008245341614906833,3186,46814.0,46814.0,0.032908463651951166,50,0,3814,0.012939958592132506,11.930900621118013,0.0,11.926577042399172,50,7,KF,RW,1,10,30.0,10.0
1,0.06391999999999998,0.0008144750254841998,3196,46804.0,46804.0,0.033015164662617245,50,0,3874,0.0127420998980632,11.672782874617736,0.0,11.64862130027827,50,7,KF,RW,1,10,30.0,10.0
2,0.06569999999999998,0.0008410138248847927,3285,46710.0,46715.0,0.03396753179609141,50,0,3856,0.012800819252432157,11.780081925243216,0.0,11.787723785166241,50,7,KF,RW,1,10,30.0,10.0
3,0.06398000000000004,0.0007914398812469075,3199,46801.0,46801.0,0.03304717926467702,50,0,3992,0.012370113805047007,11.351311232063335,0.0,11.351778656126482,50,7,KF,RW,1,10,30.0,10.0
4,0.062039999999999984,0.0007962012320328543,3102,46898.0,46898.0,0.03201304464488431,50,0,3846,0.012833675564681724,11.820071868583161,0.0,11.810658467845247,50,7,KF,RW,1,10,30.0,10.0
5,0.06316656249999997,0.0007911643599699398,3160,46817.0,46840.0,0.03263889606164207,50,0,3942,0.012525050100200401,11.470691382765532,0.0,11.465719272001994,50,7,KF,RW,1,10,30.0,10.0
6,0.060771937499999984,0.000765004248489426,3040,46948.0,46960.0,0.03135701613235962,50,0,3922,0.012588116817724069,11.501007049345418,0.0,11.493753123438282,50,7,KF,RW,1,10,30.0,10.0
7,0.06422000000000005,0.0008357626236335243,3211,46789.0,46789.0,0.03317525751893294,50,0,3792,0.013014055179593961,11.969807391983341,0.0,11.929919834497026,50,7,KF,RW,1,10,30.0,10.0
8,0.06506,0.0008442771866078381,3253,46745.0,46747.0,0.033624476717143005,50,0,3803,0.012976901116013496,11.947054243446665,0.0,11.936610608020699,50,7,KF,RW,1,10,30.0,10.0
9,0.06469999999999998,0.000822736520854527,3235,46765.0,46765.0,0.03343150932671937,50,0,3882,0.01271617497456765,11.693031536113937,0.0,11.671059300557527,50,7,KF,RW,1,10,30.0,10.0
