,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas,sigPos
7,0.35966,0.003280970625798212,17983,32017.0,32017.0,0.21925942182718217,50,0,5431,0.009122422915526365,8.00638569604087,0.0,8.06289650172195,50,11,imm3,rnr,1,50,40.0,15.0,90.0
8,0.33792,0.003055887140531742,16896,32973.0,33104.0,0.20363250696009547,50,0,5479,0.009043226623259178,7.818050280340025,0.0,7.967001434720229,50,11,imm3,rnr,1,50,40.0,15.0,90.0
9,0.34714,0.003208317929759704,17357,32643.0,32643.0,0.21002383746959816,50,0,5360,0.009242144177449169,8.235120147874307,0.0,8.209799226376864,50,11,imm3,rnr,1,50,40.0,15.0,90.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,40.0,10.0,10.0
1,0.32930000000000004,0.0028560277536860365,16465,33535.0,33535.0,0.19710301071407194,50,0,5715,0.008673026886383347,7.564093668690373,0.0,7.613264427217915,50,11,imm3,rnr,1,50,40.0,10.0,10.0
2,0.34041999999999994,0.0033361426891415132,17021,32978.0,32979.0,0.20512666007857505,50,0,5052,0.009800078400627205,8.695217561740494,0.0,8.74089226573154,50,11,imm3,rnr,1,50,40.0,10.0,10.0
3,0.32262,0.0027845675815639567,16131,33868.0,33869.0,0.19233795965087996,50,0,5743,0.008631106507854307,7.445882962195753,0.0,7.586639189421261,50,11,imm3,rnr,1,50,40.0,10.0,10.0
4,0.31000000000000005,0.0024835763499439193,15500,34500.0,34500.0,0.1834319526627219,50,0,6191,0.00801153661272232,6.954654702771991,0.0,6.94912559618442,50,11,imm3,rnr,1,50,40.0,10.0,10.0
5,0.32196,0.0030622027772493816,16098,33902.0,33902.0,0.19186670162808991,50,0,5207,0.009511128019783146,8.41183184325661,0.0,8.4553706505295,50,11,imm3,rnr,1,50,40.0,10.0,10.0
6,0.32833999999999997,0.0028606028924899806,16417,33571.0,33583.0,0.19644374244654247,50,0,5689,0.008712319219376197,7.576581285938317,0.0,7.671522719389525,50,11,imm3,rnr,1,50,40.0,10.0,10.0
7,0.35966,0.003280970625798212,17983,32017.0,32017.0,0.21925942182718217,50,0,5431,0.009122422915526365,8.00638569604087,0.0,8.06289650172195,50,11,imm3,rnr,1,50,40.0,10.0,10.0
8,0.33792,0.003054782137045742,16896,32973.0,33104.0,0.20363250696009547,50,0,5481,0.00903995660820828,7.81468088953173,0.0,7.97182845863987,50,11,imm3,rnr,1,50,40.0,10.0,10.0
9,0.34714,0.0032071322985957134,17357,32643.0,32643.0,0.21002383746959816,50,0,5362,0.009238728750923873,8.234109386548411,0.0,8.213193292795284,50,11,imm3,rnr,1,50,40.0,10.0,10.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,90.0,5.0,90.0
1,0.32916,0.0028562998958694898,16458,33542.0,33542.0,0.19700270522611382,50,0,5712,0.008677542519958347,7.494099271086428,0.0,7.6088154269972454,50,11,imm3,rnr,1,50,90.0,5.0,90.0
2,0.34041999999999994,0.0033354889280815207,17021,32978.0,32979.0,0.20512666007857505,50,0,5053,0.009798157946306094,8.701548108955516,0.0,8.74089226573154,50,11,imm3,rnr,1,50,90.0,5.0,90.0
3,0.32238,0.0027824961160020714,16119,33879.0,33881.0,0.19216967298131832,50,0,5743,0.008631106507854307,7.412221646815122,0.0,7.59106529209622,50,11,imm3,rnr,1,50,90.0,5.0,90.0
4,0.31000000000000005,0.002482780714400128,15500,34500.0,34500.0,0.1834319526627219,50,0,6193,0.008008970046452027,6.978696139676438,0.0,6.955449482895784,50,11,imm3,rnr,1,50,90.0,5.0,90.0
5,0.32196,0.003062785388127854,16098,33902.0,33902.0,0.19186670162808991,50,0,5206,0.009512937595129375,8.411339421613395,0.0,8.457159069415548,50,11,imm3,rnr,1,50,90.0,5.0,90.0
6,0.32854000000000005,0.002862345356333856,16427,33572.0,33573.0,0.19656104915521946,50,0,5689,0.008712319219376197,7.584248126851368,0.0,7.671522719389525,50,11,imm3,rnr,1,50,90.0,5.0,90.0
7,0.35966,0.003282767433369843,17983,32017.0,32017.0,0.21925942182718217,50,0,5428,0.009127418765972983,8.00693683826214,0.0,8.06289650172195,50,11,imm3,rnr,1,50,90.0,5.0,90.0
8,0.33786125,0.0030559085564399423,16894,32974.0,33106.0,0.20360594885144745,50,0,5478,0.009044862518089725,7.658646888567294,0.0,7.968609865470852,50,11,imm3,rnr,1,50,90.0,5.0,90.0
9,0.34714,0.0032071322985957134,17357,32643.0,32643.0,0.21002383746959816,50,0,5362,0.009238728750923873,8.234109386548411,0.0,8.213193292795284,50,11,imm3,rnr,1,50,90.0,5.0,90.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,15.0,5.0,90.0
1,0.32930000000000004,0.0028560277536860365,16465,33535.0,33535.0,0.19710301071407194,50,0,5715,0.008673026886383347,7.564093668690373,0.0,7.613264427217915,50,11,imm3,rnr,1,50,15.0,5.0,90.0
2,0.34041999999999994,0.003336796706528132,17021,32978.0,32979.0,0.20512666007857505,50,0,5051,0.009801999607920015,8.702803371887866,0.0,8.744689144416293,50,11,imm3,rnr,1,50,15.0,5.0,90.0
3,0.32238,0.002781055900621118,16119,33879.0,33881.0,0.19216967298131832,50,0,5746,0.00862663906142167,7.473257418909593,0.0,7.586639189421261,50,11,imm3,rnr,1,50,15.0,5.0,90.0
4,0.31000000000000005,0.002482780714400128,15500,34500.0,34500.0,0.1834319526627219,50,0,6193,0.008008970046452027,6.954829408938011,0.0,6.951653944020356,50,11,imm3,rnr,1,50,15.0,5.0,90.0
5,0.32196,0.0030622027772493816,16098,33902.0,33902.0,0.19186670162808991,50,0,5207,0.009511128019783146,8.41183184325661,0.0,8.4553706505295,50,11,imm3,rnr,1,50,15.0,5.0,90.0
6,0.32854000000000005,0.002862345356333856,16427,33572.0,33573.0,0.19656104915521946,50,0,5689,0.008712319219376197,7.584248126851368,0.0,7.671522719389525,50,11,imm3,rnr,1,50,15.0,5.0,90.0
7,0.35966,0.003280970625798212,17983,32017.0,32017.0,0.21925942182718217,50,0,5431,0.009122422915526365,8.002919175332968,0.0,8.061254077564335,50,11,imm3,rnr,1,50,15.0,5.0,90.0
8,0.33794,0.0030566208393632416,16897,32973.0,33103.0,0.20364455907343354,50,0,5478,0.009044862518089725,7.811324167872648,0.0,7.97182845863987,50,11,imm3,rnr,1,50,15.0,5.0,90.0
9,0.34714,0.003207725004620218,17357,32643.0,32643.0,0.21002383746959816,50,0,5361,0.009240436148586214,8.233598225836259,0.0,8.209799226376864,50,11,imm3,rnr,1,50,15.0,5.0,90.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,90.0,15.0,30.0
1,0.32930000000000004,0.002856523247744622,16465,33535.0,33535.0,0.19710301071407194,50,0,5714,0.008674531575294934,7.565405968077724,0.0,7.614748449345279,50,11,imm3,rnr,1,50,90.0,15.0,30.0
2,0.34041999999999994,0.003336796706528132,17021,32978.0,32979.0,0.20512666007857505,50,0,5051,0.009801999607920015,8.696922172123113,0.0,8.74089226573154,50,11,imm3,rnr,1,50,90.0,15.0,30.0
3,0.32262,0.0027845675815639567,16131,33868.0,33869.0,0.19233795965087996,50,0,5743,0.008631106507854307,7.445882962195753,0.0,7.586639189421261,50,11,imm3,rnr,1,50,90.0,15.0,30.0
4,0.31000000000000005,0.002482780714400128,15500,34500.0,34500.0,0.1834319526627219,50,0,6193,0.008008970046452027,6.978696139676438,0.0,6.955449482895784,50,11,imm3,rnr,1,50,90.0,15.0,30.0
5,0.32196,0.0030622027772493816,16098,33902.0,33902.0,0.19186670162808991,50,0,5207,0.009511128019783146,8.41183184325661,0.0,8.4553706505295,50,11,imm3,rnr,1,50,90.0,15.0,30.0
6,0.32854000000000005,0.002862345356333856,16427,33572.0,33573.0,0.19656104915521946,50,0,5689,0.008712319219376197,7.584248126851368,0.0,7.671522719389525,50,11,imm3,rnr,1,50,90.0,15.0,30.0
7,0.35966,0.003280970625798212,17983,32017.0,32017.0,0.21925942182718217,50,0,5431,0.009122422915526365,8.00638569604087,0.0,8.06289650172195,50,11,imm3,rnr,1,50,90.0,15.0,30.0
8,0.33792,0.0030569929437307764,16896,32973.0,33104.0,0.20363250696009547,50,0,5477,0.00904649900488511,7.7955491224895965,0.0,7.963786303334529,50,11,imm3,rnr,1,50,90.0,15.0,30.0
9,0.34714,0.0032071322985957134,17357,32643.0,32643.0,0.21002383746959816,50,0,5362,0.009238728750923873,8.234109386548411,0.0,8.213193292795284,50,11,imm3,rnr,1,50,90.0,15.0,30.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,90.0,15.0,90.0
1,0.32930000000000004,0.0028560277536860365,16465,33535.0,33535.0,0.19710301071407194,50,0,5715,0.008673026886383347,7.564093668690373,0.0,7.613264427217915,50,11,imm3,rnr,1,50,90.0,15.0,90.0
2,0.34041999999999994,0.0033361426891415132,17021,32978.0,32979.0,0.20512666007857505,50,0,5052,0.009800078400627205,8.695217561740494,0.0,8.74089226573154,50,11,imm3,rnr,1,50,90.0,15.0,90.0
3,0.32262,0.0027845675815639567,16131,33868.0,33869.0,0.19233795965087996,50,0,5743,0.008631106507854307,7.445882962195753,0.0,7.586639189421261,50,11,imm3,rnr,1,50,90.0,15.0,90.0
4,0.31000000000000005,0.002482780714400128,15500,34500.0,34500.0,0.1834319526627219,50,0,6193,0.008008970046452027,6.978696139676438,0.0,6.955449482895784,50,11,imm3,rnr,1,50,90.0,15.0,90.0
5,0.32196,0.0030622027772493816,16098,33902.0,33902.0,0.19186670162808991,50,0,5207,0.009511128019783146,8.41183184325661,0.0,8.4553706505295,50,11,imm3,rnr,1,50,90.0,15.0,90.0
6,0.32854000000000005,0.002862345356333856,16427,33572.0,33573.0,0.19656104915521946,50,0,5689,0.008712319219376197,7.584248126851368,0.0,7.671522719389525,50,11,imm3,rnr,1,50,90.0,15.0,90.0
7,0.35966,0.003280970625798212,17983,32017.0,32017.0,0.21925942182718217,50,0,5431,0.009122422915526365,8.00638569604087,0.0,8.06289650172195,50,11,imm3,rnr,1,50,90.0,15.0,90.0
8,0.33794,0.0030560680050642068,16897,32973.0,33103.0,0.20364455907343354,50,0,5479,0.009043226623259178,7.793633568457225,0.0,7.968609865470852,50,11,imm3,rnr,1,50,90.0,15.0,90.0
9,0.34714,0.003208317929759704,17357,32643.0,32643.0,0.21002383746959816,50,0,5360,0.009242144177449169,8.235120147874307,0.0,8.209799226376864,50,11,imm3,rnr,1,50,90.0,15.0,90.0
0,0.9624639609375,0.9624639609375,48124,0.0,1876.0,0.96248,50,0,0,1.0,572.12,0.54,525.3157894736842,50,11,imm3,rnr,1,190,90.0,5.0,10.0
1,0.983867548828125,0.983867548828125,49194,0.0,806.0,0.98388,50,0,0,1.0,473.34,0.46,441.4778761061947,50,11,imm3,rnr,1,190,90.0,5.0,10.0
2,0.95268,0.95268,47634,0.0,2366.0,0.95268,50,0,0,1.0,531.22,0.5,484.43689320388347,50,11,imm3,rnr,1,190,90.0,5.0,10.0
3,0.989191482421875,0.989191482421875,49473,0.0,527.0,0.98946,50,0,0,1.0,646.62,0.64,567.1818181818181,50,11,imm3,rnr,1,190,90.0,5.0,10.0
4,0.98176,0.98176,49088,0.0,912.0,0.98176,50,0,0,1.0,531.54,0.52,548.4505494505495,50,11,imm3,rnr,1,190,90.0,5.0,10.0
5,0.986529787109375,0.986529787109375,49335,0.0,665.0,0.9867,50,0,0,1.0,493.12,0.48,437.5964912280702,50,11,imm3,rnr,1,190,90.0,5.0,10.0
6,0.95476,0.95476,47738,0.0,2262.0,0.95476,50,0,0,1.0,570.46,0.52,580.3953488372093,50,11,imm3,rnr,1,190,90.0,5.0,10.0
7,0.992551974609375,0.992551974609375,49629,0.0,371.0,0.99258,50,0,0,1.0,545.84,0.54,542.4782608695652,50,11,imm3,rnr,1,190,90.0,5.0,10.0
8,0.96436,0.96436,48218,0.0,1782.0,0.96436,50,0,0,1.0,507.52,0.48,548.4505494505495,50,11,imm3,rnr,1,190,90.0,5.0,10.0
9,0.975,0.975,48750,0.0,1250.0,0.975,50,0,0,1.0,688.28,0.68,608.7560975609756,50,11,imm3,rnr,1,190,90.0,5.0,10.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,15.0,10.0,90.0
1,0.32930000000000004,0.0028560277536860365,16465,33535.0,33535.0,0.19710301071407194,50,0,5715,0.008673026886383347,7.564093668690373,0.0,7.613264427217915,50,11,imm3,rnr,1,50,15.0,10.0,90.0
2,0.34041999999999994,0.003337450980392157,17021,32978.0,32979.0,0.20512666007857505,50,0,5050,0.00980392156862745,8.698627450980393,0.0,8.744689144416293,50,11,imm3,rnr,1,50,15.0,10.0,90.0
3,0.32264000000000004,0.0027828186993272383,16132,33868.0,33868.0,0.19234988314971146,50,0,5747,0.008625150940141452,7.598930481283422,0.0,7.586639189421261,50,11,imm3,rnr,1,50,15.0,10.0,90.0
4,0.31000000000000005,0.002482780714400128,15500,34500.0,34500.0,0.1834319526627219,50,0,6193,0.008008970046452027,6.954829408938011,0.0,6.951653944020356,50,11,imm3,rnr,1,50,15.0,10.0,90.0
5,0.32196,0.0030622027772493816,16098,33902.0,33902.0,0.19186670162808991,50,0,5207,0.009511128019783146,8.41183184325661,0.0,8.4553706505295,50,11,imm3,rnr,1,50,15.0,10.0,90.0
6,0.32854000000000005,0.002862345356333856,16427,33572.0,33573.0,0.19656104915521946,50,0,5689,0.008712319219376197,7.576581285938317,0.0,7.670019074041963,50,11,imm3,rnr,1,50,15.0,10.0,90.0
7,0.35966,0.003280970625798212,17983,32017.0,32017.0,0.21925942182718217,50,0,5431,0.009122422915526365,8.00638569604087,0.0,8.06289650172195,50,11,imm3,rnr,1,50,15.0,10.0,90.0
8,0.33794,0.0030566208393632416,16897,32973.0,33103.0,0.20364455907343354,50,0,5478,0.009044862518089725,7.811324167872648,0.0,7.97182845863987,50,11,imm3,rnr,1,50,15.0,10.0,90.0
9,0.34714,0.003207725004620218,17357,32643.0,32643.0,0.21002383746959816,50,0,5361,0.009240436148586214,8.233598225836259,0.0,8.209799226376864,50,11,imm3,rnr,1,50,15.0,10.0,90.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,40.0,15.0,30.0
1,0.32930000000000004,0.0028560277536860365,16465,33535.0,33535.0,0.19710301071407194,50,0,5715,0.008673026886383347,7.564093668690373,0.0,7.613264427217915,50,11,imm3,rnr,1,50,40.0,15.0,30.0
2,0.34041999999999994,0.003337450980392157,17021,32978.0,32979.0,0.20512666007857505,50,0,5050,0.00980392156862745,8.698627450980393,0.0,8.744689144416293,50,11,imm3,rnr,1,50,40.0,15.0,30.0
3,0.32264000000000004,0.002783779119930975,16132,33868.0,33868.0,0.19234988314971146,50,0,5745,0.008628127696289905,7.597238999137187,0.0,7.589589417625837,50,11,imm3,rnr,1,50,40.0,15.0,30.0
4,0.31000000000000005,0.0024831784684396026,15500,34500.0,34500.0,0.1834319526627219,50,0,6192,0.008010253123998718,6.955943607818007,0.0,6.951653944020356,50,11,imm3,rnr,1,50,40.0,15.0,30.0
5,0.32196,0.0030622027772493816,16098,33902.0,33902.0,0.19186670162808991,50,0,5207,0.009511128019783146,8.41183184325661,0.0,8.4553706505295,50,11,imm3,rnr,1,50,40.0,15.0,30.0
6,0.32833999999999997,0.0028606028924899806,16417,33571.0,33583.0,0.19644374244654247,50,0,5689,0.008712319219376197,7.576581285938317,0.0,7.671522719389525,50,11,imm3,rnr,1,50,40.0,15.0,30.0
7,0.35966,0.003280970625798212,17983,32017.0,32017.0,0.21925942182718217,50,0,5431,0.009122422915526365,8.00638569604087,0.0,8.06289650172195,50,11,imm3,rnr,1,50,40.0,15.0,30.0
8,0.33792,0.003055887140531742,16896,32973.0,33104.0,0.20363250696009547,50,0,5479,0.009043226623259178,7.818050280340025,0.0,7.967001434720229,50,11,imm3,rnr,1,50,40.0,15.0,30.0
9,0.34714,0.003208317929759704,17357,32643.0,32643.0,0.21002383746959816,50,0,5360,0.009242144177449169,8.235120147874307,0.0,8.209799226376864,50,11,imm3,rnr,1,50,40.0,15.0,30.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,40.0,10.0,30.0
1,0.32930000000000004,0.0028560277536860365,16465,33535.0,33535.0,0.19710301071407194,50,0,5715,0.008673026886383347,7.564093668690373,0.0,7.613264427217915,50,11,imm3,rnr,1,50,40.0,10.0,30.0
2,0.34041999999999994,0.0033361426891415132,17021,32978.0,32979.0,0.20512666007857505,50,0,5052,0.009800078400627205,8.695217561740494,0.0,8.74089226573154,50,11,imm3,rnr,1,50,40.0,10.0,30.0
3,0.32262,0.0027845675815639567,16131,33868.0,33869.0,0.19233795965087996,50,0,5743,0.008631106507854307,7.445882962195753,0.0,7.586639189421261,50,11,imm3,rnr,1,50,40.0,10.0,30.0
4,0.31000000000000005,0.002482780714400128,15500,34500.0,34500.0,0.1834319526627219,50,0,6193,0.008008970046452027,6.978696139676438,0.0,6.955449482895784,50,11,imm3,rnr,1,50,40.0,10.0,30.0
5,0.32196,0.0030622027772493816,16098,33902.0,33902.0,0.19186670162808991,50,0,5207,0.009511128019783146,8.41183184325661,0.0,8.4553706505295,50,11,imm3,rnr,1,50,40.0,10.0,30.0
6,0.32833999999999997,0.0028606028924899806,16417,33571.0,33583.0,0.19644374244654247,50,0,5689,0.008712319219376197,7.584248126851368,0.0,7.673026886383348,50,11,imm3,rnr,1,50,40.0,10.0,30.0
7,0.35966,0.003280970625798212,17983,32017.0,32017.0,0.21925942182718217,50,0,5431,0.009122422915526365,8.00638569604087,0.0,8.06289650172195,50,11,imm3,rnr,1,50,40.0,10.0,30.0
8,0.33794,0.0030560680050642068,16897,32973.0,33103.0,0.20364455907343354,50,0,5479,0.009043226623259178,7.772110689093869,0.0,7.967001434720229,50,11,imm3,rnr,1,50,40.0,10.0,30.0
9,0.34714,0.003208317929759704,17357,32643.0,32643.0,0.21002383746959816,50,0,5360,0.009242144177449169,8.235120147874307,0.0,8.209799226376864,50,11,imm3,rnr,1,50,40.0,10.0,30.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,90.0,10.0,30.0
1,0.32930000000000004,0.002857514751822284,16465,33535.0,33535.0,0.19710301071407194,50,0,5712,0.008677542519958347,7.560048594238112,0.0,7.6162329829398585,50,11,imm3,rnr,1,50,90.0,10.0,30.0
2,0.34041999999999994,0.003336796706528132,17021,32978.0,32979.0,0.20512666007857505,50,0,5051,0.009801999607920015,8.696922172123113,0.0,8.74089226573154,50,11,imm3,rnr,1,50,90.0,10.0,30.0
3,0.32262,0.0027845675815639567,16131,33868.0,33869.0,0.19233795965087996,50,0,5743,0.008631106507854307,7.445882962195753,0.0,7.586639189421261,50,11,imm3,rnr,1,50,90.0,10.0,30.0
4,0.31000000000000005,0.0024831784684396026,15500,34500.0,34500.0,0.1834319526627219,50,0,6192,0.008010253123998718,6.979814162127523,0.0,6.954183900731785,50,11,imm3,rnr,1,50,90.0,10.0,30.0
5,0.32196,0.0030622027772493816,16098,33902.0,33902.0,0.19186670162808991,50,0,5207,0.009511128019783146,8.41183184325661,0.0,8.4553706505295,50,11,imm3,rnr,1,50,90.0,10.0,30.0
6,0.32854000000000005,0.002862345356333856,16427,33572.0,33573.0,0.19656104915521946,50,0,5689,0.008712319219376197,7.584248126851368,0.0,7.671522719389525,50,11,imm3,rnr,1,50,90.0,10.0,30.0
7,0.35966,0.003282767433369843,17983,32017.0,32017.0,0.21925942182718217,50,0,5428,0.009127418765972983,8.00693683826214,0.0,8.06289650172195,50,11,imm3,rnr,1,50,90.0,10.0,30.0
8,0.33792,0.0030569929437307764,16896,32973.0,33104.0,0.20363250696009547,50,0,5477,0.00904649900488511,7.7955491224895965,0.0,7.963786303334529,50,11,imm3,rnr,1,50,90.0,10.0,30.0
9,0.34714,0.0032071322985957134,17357,32643.0,32643.0,0.21002383746959816,50,0,5362,0.009238728750923873,8.234109386548411,0.0,8.213193292795284,50,11,imm3,rnr,1,50,90.0,10.0,30.0
0,0.936825,0.936825,46843,0.0,3157.0,0.93686,50,0,0,1.0,516.4,0.46,525.3157894736842,50,11,imm3,rnr,1,190,15.0,5.0,30.0
1,0.98236,0.98236,49118,0.0,882.0,0.98236,50,0,0,1.0,435.74,0.42,408.8360655737705,50,11,imm3,rnr,1,190,15.0,5.0,30.0
2,0.96802457421875,0.96802457421875,48402,0.0,1598.0,0.96804,50,0,0,1.0,520.42,0.5,499.0,50,11,imm3,rnr,1,190,15.0,5.0,30.0
3,0.981531482421875,0.981531482421875,49090,0.0,910.0,0.9818,50,0,0,1.0,628.36,0.6,580.3953488372093,50,11,imm3,rnr,1,190,15.0,5.0,30.0
4,0.96098,0.96098,48049,0.0,1951.0,0.96098,50,0,0,1.0,385.56,0.36,437.5964912280702,50,11,imm3,rnr,1,190,15.0,5.0,30.0
5,0.980303078125,0.980303078125,49017,0.0,983.0,0.98034,50,0,0,1.0,509.56,0.5,484.43689320388347,50,11,imm3,rnr,1,190,15.0,5.0,30.0
6,0.9303568203125,0.9303568203125,46518,0.0,3482.0,0.93036,50,0,0,1.0,566.74,0.54,519.8333333333334,50,11,imm3,rnr,1,190,15.0,5.0,30.0
7,0.993511974609375,0.993511974609375,49677,0.0,323.0,0.99354,50,0,0,1.0,665.32,0.66,693.4444444444445,50,11,imm3,rnr,1,190,15.0,5.0,30.0
8,0.94025503125,0.94025503125,47013,0.0,2987.0,0.94026,50,0,0,1.0,511.54,0.44,525.3157894736842,50,11,imm3,rnr,1,190,15.0,5.0,30.0
9,0.96006,0.96006,48003,0.0,1997.0,0.96006,50,0,0,1.0,635.36,0.62,594.2380952380952,50,11,imm3,rnr,1,190,15.0,5.0,30.0
0,0.29764,0.0028137644167139345,14882,35113.0,35118.0,0.1748499054198536,50,0,5239,0.009453582907922102,7.486481376441671,0.0,8.089256498818397,50,11,imm3,rnr,1,90,15.0,15.0,30.0
1,0.31384,0.0029091583240637747,15692,34011.0,34308.0,0.1867850638606849,50,0,5344,0.009269558769002595,7.146088246199481,0.0,7.920606601248885,50,11,imm3,rnr,1,90,15.0,15.0,30.0
2,0.31389999999999996,0.0033252118644067795,15695,34017.0,34305.0,0.18680743182927265,50,0,4670,0.01059322033898305,7.891313559322034,0.0,9.034115994380896,50,11,imm3,rnr,1,90,15.0,15.0,30.0
3,0.31542000000000003,0.002873200947349244,15771,33488.0,34229.0,0.1889013990034496,50,0,5439,0.009109127345600291,6.7733649116414645,0.0,7.761170492377782,50,11,imm3,rnr,1,90,15.0,15.0,30.0
4,0.29803999999999997,0.0025382388008857093,14902,34917.0,35098.0,0.17548900691263233,50,0,5821,0.008516436722875149,6.225685573156191,0.0,7.136696501220505,50,11,imm3,rnr,1,90,15.0,15.0,30.0
5,0.31506,0.0031708937198067634,15753,34193.0,34247.0,0.18710581639803783,50,0,4918,0.010064412238325281,7.746175523349437,0.0,8.62278675904542,50,11,imm3,rnr,1,90,15.0,15.0,30.0
6,0.31632000000000005,0.0028998899889989,15816,33720.0,34184.0,0.18891543239369327,50,0,5404,0.009167583425009167,6.950678401173451,0.0,7.81057268722467,50,11,imm3,rnr,1,90,15.0,15.0,30.0
7,0.34128000000000003,0.0033380281690140847,17064,32879.0,32936.0,0.2058905150882612,50,0,5062,0.009780907668231613,7.687206572769953,0.0,8.402030838661151,50,11,imm3,rnr,1,90,15.0,15.0,30.0
8,0.31096,0.0029768332376029103,15548,33857.0,34452.0,0.18541087804238168,50,0,5173,0.009573042312847023,6.957687152977216,0.0,8.206407659731173,50,11,imm3,rnr,1,90,15.0,15.0,30.0
9,0.34084000000000003,0.00333046707054915,17042,32577.0,32958.0,0.20637707836322464,50,0,5067,0.009771350400625366,7.779167480945866,0.0,8.45179584120983,50,11,imm3,rnr,1,90,15.0,15.0,30.0
0,0.30486,0.0027064985795454545,15243,34757.0,34757.0,0.17984355274490602,50,0,5582,0.00887784090909091,7.767045454545454,0.0,7.823010411152286,50,11,imm3,rnr,1,50,15.0,15.0,30.0
1,0.32930000000000004,0.0028560277536860365,16465,33535.0,33535.0,0.19710301071407194,50,0,5715,0.008673026886383347,7.564093668690373,0.0,7.613264427217915,50,11,imm3,rnr,1,50,15.0,15.0,30.0
2,0.34041999999999994,0.003337450980392157,17021,32978.0,32979.0,0.20512666007857505,50,0,5050,0.00980392156862745,8.698627450980393,0.0,8.74089226573154,50,11,imm3,rnr,1,50,15.0,15.0,30.0
3,0.32264000000000004,0.0027828186993272383,16132,33868.0,33868.0,0.19234988314971146,50,0,5747,0.008625150940141452,7.598930481283422,0.0,7.586639189421261,50,11,imm3,rnr,1,50,15.0,15.0,30.0
4,0.31000000000000005,0.002482780714400128,15500,34500.0,34500.0,0.1834319526627219,50,0,6193,0.008008970046452027,6.954829408938011,0.0,6.951653944020356,50,11,imm3,rnr,1,50,15.0,15.0,30.0
5,0.32196,0.0030622027772493816,16098,33902.0,33902.0,0.19186670162808991,50,0,5207,0.009511128019783146,8.41183184325661,0.0,8.453582907922103,50,11,imm3,rnr,1,50,15.0,15.0,30.0
6,0.32833999999999997,0.0028606028924899806,16417,33571.0,33583.0,0.19644374244654247,50,0,5689,0.008712319219376197,7.576581285938317,0.0,7.671522719389525,50,11,imm3,rnr,1,50,15.0,15.0,30.0
7,0.35966,0.003280970625798212,17983,32017.0,32017.0,0.21925942182718217,50,0,5431,0.009122422915526365,8.00638569604087,0.0,8.061254077564335,50,11,imm3,rnr,1,50,15.0,15.0,30.0
8,0.33792,0.00305643994211288,16896,32973.0,33104.0,0.20363250696009547,50,0,5478,0.009044862518089725,7.839544138929088,0.0,7.970218873340509,50,11,imm3,rnr,1,50,15.0,15.0,30.0
9,0.34714,0.003208317929759704,17357,32643.0,32643.0,0.21002383746959816,50,0,5360,0.009242144177449169,8.235120147874307,0.0,8.209799226376864,50,11,imm3,rnr,1,50,15.0,15.0,30.0
0,0.979963962890625,0.979963962890625,48999,0.0,1001.0,0.97998,50,0,0,1.0,531.56,0.52,494.0495049504951,50,11,imm3,rnr,1,190,15.0,15.0,30.0
1,0.9903,0.9903,49515,0.0,485.0,0.9903,50,0,0,1.0,512.3,0.5,479.7692307692308,50,11,imm3,rnr,1,190,15.0,15.0,30.0
2,0.96824,0.96824,48412,0.0,1588.0,0.96824,50,0,0,1.0,580.56,0.52,504.050505050505,50,11,imm3,rnr,1,190,15.0,15.0,30.0
3,0.994591482421875,0.994591482421875,49743,0.0,257.0,0.99486,50,0,0,1.0,703.66,0.7,601.4096385542168,50,11,imm3,rnr,1,190,15.0,15.0,30.0
